Inv_Id,Vendor_Code,GL_Code,Inv_Amt,Item_Description,Product_Category
6655,VENDOR-192,GL-6101400,56.75943075,AMERICAN FIDELITY CORP - Oct-2014 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6657,VENDOR-192,GL-6101400,73.11409691,AMERICAN FIDELITY CORP - Nov-2016 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6658,VENDOR-192,GL-6101400,72.38633469,AMERICAN FIDELITY CORP - Dec-2004 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6660,VENDOR-192,GL-6101400,42.17302779,AMERICAN FIDELITY CORP - Apr-2002 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6661,VENDOR-192,GL-6101400,31.93577705,AMERICAN FIDELITY CORP - Sep-2001 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6662,VENDOR-192,GL-6101400,56.38577229,AMERICAN FIDELITY CORP - Dec-2000 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6663,VENDOR-192,GL-6101400,23.55573784,AMERICAN FIDELITY CORP - Oct-2018 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6665,VENDOR-192,GL-6101400,14.50137999,AMERICAN FIDELITY CORP - Aug-2001 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6667,VENDOR-192,GL-6101400,8.180034667,AMERICAN FIDELITY CORP - Jan-2003 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6668,VENDOR-192,GL-6101400,33.34426155,AMERICAN FIDELITY CORP - May-2015 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6670,VENDOR-192,GL-6101400,17.95971102,AMERICAN FIDELITY CORP - Feb-2011 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6671,VENDOR-192,GL-6101400,82.22584262,AMERICAN FIDELITY CORP - Mar-2001 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6672,VENDOR-192,GL-6101400,62.74972823,AMERICAN FIDELITY CORP - Feb-2005 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6674,VENDOR-192,GL-6101400,33.69227713,AMERICAN FIDELITY CORP - Nov-2016 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6675,VENDOR-192,GL-6101400,5.663127772,AMERICAN FIDELITY CORP - Dec-2011 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6676,VENDOR-192,GL-6101400,87.54749087,AMERICAN FIDELITY CORP - Apr-2001 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6677,VENDOR-192,GL-6101400,49.2141323,AMERICAN FIDELITY CORP - Dec-2002 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6678,VENDOR-192,GL-6101400,0.742145581,AMERICAN FIDELITY CORP - Jan-2004 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6679,VENDOR-192,GL-6101400,67.44153791,AMERICAN FIDELITY CORP - Mar-2015 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6681,VENDOR-192,GL-6101400,12.79933232,AMERICAN FIDELITY CORP - Sep-2009 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6683,VENDOR-192,GL-6101400,41.13434488,AMERICAN FIDELITY CORP - Mar-2016 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6685,VENDOR-192,GL-6101400,18.75451573,AMERICAN FIDELITY CORP - May-2016 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6686,VENDOR-192,GL-6101400,11.59410451,AMERICAN FIDELITY CORP - Aug-2014 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6687,VENDOR-192,GL-6101400,77.55396049,AMERICAN FIDELITY CORP - Nov-2006 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6688,VENDOR-192,GL-6101400,88.97638231,AMERICAN FIDELITY CORP - Dec-2004 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6691,VENDOR-192,GL-6101400,27.42406441,AMERICAN FIDELITY CORP - Dec-2006 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6693,VENDOR-192,GL-6101400,67.74986195,AMERICAN FIDELITY CORP - Apr-2016 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6694,VENDOR-192,GL-6101400,74.62031225,AMERICAN FIDELITY CORP - Aug-2001 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6695,VENDOR-192,GL-6101400,85.42442284,AMERICAN FIDELITY CORP - Aug-2009 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6696,VENDOR-192,GL-6101400,82.66929838,AMERICAN FIDELITY CORP - Apr-2000 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6697,VENDOR-192,GL-6101400,42.93004201,AMERICAN FIDELITY CORP - Sep-2008 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6699,VENDOR-192,GL-6101400,83.42132724,AMERICAN FIDELITY CORP - Nov-2016 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6700,VENDOR-192,GL-6101400,20.85282686,AMERICAN FIDELITY CORP - Dec-2012 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6701,VENDOR-192,GL-6101400,29.88363518,AMERICAN FIDELITY CORP - Mar-2008 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6703,VENDOR-192,GL-6101400,17.00607292,AMERICAN FIDELITY CORP - Aug-2003 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6704,VENDOR-192,GL-6101400,33.13586828,AMERICAN FIDELITY CORP - Oct-2010 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6705,VENDOR-192,GL-6101400,9.819086414,AMERICAN FIDELITY CORP - Jan-2007 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6707,VENDOR-192,GL-6101400,58.95908787,AMERICAN FIDELITY CORP - Dec-2012 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6708,VENDOR-192,GL-6101400,33.9190892,AMERICAN FIDELITY CORP - Dec-2018 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6709,VENDOR-192,GL-6101400,87.6737717,AMERICAN FIDELITY CORP - May-2007 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6713,VENDOR-192,GL-6101400,16.53346106,AMERICAN FIDELITY CORP - May-2004 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6714,VENDOR-192,GL-6101400,37.51154406,AMERICAN FIDELITY CORP - Oct-2005 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6715,VENDOR-192,GL-6101400,24.77513348,AMERICAN FIDELITY CORP - Sep-2009 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6716,VENDOR-192,GL-6101400,53.65010226,AMERICAN FIDELITY CORP - Feb-2017 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6717,VENDOR-192,GL-6101400,94.13836296,AMERICAN FIDELITY CORP - Jan-2010 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6719,VENDOR-772,GL-6101400,42.98213265,CENTRAL COAL & COKE CORP - Jan-2000 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6722,VENDOR-772,GL-6101400,22.75529839,CENTRAL COAL & COKE CORP - Jul-2002 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6723,VENDOR-772,GL-6101400,70.74826808,CENTRAL COAL & COKE CORP - Mar-2013 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6726,VENDOR-772,GL-6101400,32.64429837,CENTRAL COAL & COKE CORP - Oct-2015 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6728,VENDOR-772,GL-6101400,48.50025805,CENTRAL COAL & COKE CORP - May-2003 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6730,VENDOR-772,GL-6101400,60.50257511,CENTRAL COAL & COKE CORP - May-2000 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6731,VENDOR-772,GL-6101400,93.77481416,CENTRAL COAL & COKE CORP - Jun-2012 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6732,VENDOR-772,GL-6101400,60.9914158,CENTRAL COAL & COKE CORP - Mar-2010 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6733,VENDOR-772,GL-6101400,4.843842992,CENTRAL COAL & COKE CORP - Jul-2012 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6735,VENDOR-772,GL-6101400,36.08231945,CENTRAL COAL & COKE CORP - Nov-2006 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6736,VENDOR-772,GL-6101400,46.96143727,CENTRAL COAL & COKE CORP - Aug-2010 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6738,VENDOR-772,GL-6101400,1.303173332,CENTRAL COAL & COKE CORP - Jun-2001 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6739,VENDOR-772,GL-6101400,2.746332381,CENTRAL COAL & COKE CORP - Feb-2012 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6740,VENDOR-772,GL-6101400,85.79616806,CENTRAL COAL & COKE CORP - Aug-2019 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6741,VENDOR-772,GL-6101400,79.39143905,CENTRAL COAL & COKE CORP - Aug-2019 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6742,VENDOR-772,GL-6101400,34.87855553,CENTRAL COAL & COKE CORP - Feb-2019 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6743,VENDOR-772,GL-6101400,87.75070519,CENTRAL COAL & COKE CORP - Dec-2009 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6745,VENDOR-772,GL-6101400,50.38627293,CENTRAL COAL & COKE CORP - Apr-2006 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6749,VENDOR-772,GL-6101400,63.59193943,CENTRAL COAL & COKE CORP - Jul-2019 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6750,VENDOR-772,GL-6101400,59.40501007,CENTRAL COAL & COKE CORP - Feb-2015 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6753,VENDOR-772,GL-6101400,78.2864075,CENTRAL COAL & COKE CORP - Apr-2018 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6754,VENDOR-772,GL-6101400,38.30878506,CENTRAL COAL & COKE CORP - Jun-2012 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6755,VENDOR-772,GL-6101400,57.85802471,CENTRAL COAL & COKE CORP - Jun-2006 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6756,VENDOR-772,GL-6101400,7.097413717,CENTRAL COAL & COKE CORP - Jan-2015 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6757,VENDOR-772,GL-6101400,61.94615169,CENTRAL COAL & COKE CORP - Sep-2004 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6758,VENDOR-772,GL-6101400,14.36271359,CENTRAL COAL & COKE CORP - Jul-2012 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6759,VENDOR-772,GL-6101400,79.60698003,CENTRAL COAL & COKE CORP - Mar-2014 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6760,VENDOR-772,GL-6101400,69.47000142,CENTRAL COAL & COKE CORP - Sep-2003 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6761,VENDOR-772,GL-6101400,7.647823037,CENTRAL COAL & COKE CORP - May-2000 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6762,VENDOR-772,GL-6101400,75.70768998,CENTRAL COAL & COKE CORP - May-2013 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6766,VENDOR-772,GL-6101400,12.45569865,CENTRAL COAL & COKE CORP - Apr-2006 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6767,VENDOR-772,GL-6101400,39.78103009,CENTRAL COAL & COKE CORP - Apr-2013 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6768,VENDOR-772,GL-6101400,45.94120291,CENTRAL COAL & COKE CORP - Jul-2000 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6769,VENDOR-772,GL-6101400,6.693921092,CENTRAL COAL & COKE CORP - Jun-2002 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6770,VENDOR-772,GL-6101400,33.50443333,CENTRAL COAL & COKE CORP - Oct-2000 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6771,VENDOR-772,GL-6101400,20.63325612,CENTRAL COAL & COKE CORP - Oct-2008 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6772,VENDOR-772,GL-6101400,80.93183249,CENTRAL COAL & COKE CORP - May-2001 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6774,VENDOR-772,GL-6101400,57.33001283,CENTRAL COAL & COKE CORP - Jan-2012 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6775,VENDOR-772,GL-6101400,59.30023378,CENTRAL COAL & COKE CORP - Mar-2005 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6776,VENDOR-772,GL-6101400,43.92587033,CENTRAL COAL & COKE CORP - Feb-2008 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6778,VENDOR-772,GL-6101400,39.02198353,CENTRAL COAL & COKE CORP - Oct-2001 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6781,VENDOR-772,GL-6101400,63.18210161,CENTRAL COAL & COKE CORP - Jan-2000 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6782,VENDOR-772,GL-6101400,97.89993651,CENTRAL COAL & COKE CORP - Nov-2000 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6784,VENDOR-772,GL-6101400,42.74429261,CENTRAL COAL & COKE CORP - Apr-2016 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6785,VENDOR-772,GL-6101400,49.00799109,CENTRAL COAL & COKE CORP - Sep-2004 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6786,VENDOR-772,GL-6101400,28.9802922,CENTRAL COAL & COKE CORP - Oct-2004 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6787,VENDOR-772,GL-6101400,55.27154156,CENTRAL COAL & COKE CORP - Jul-2002 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6788,VENDOR-772,GL-6101400,9.882813089,CENTRAL COAL & COKE CORP - Jun-2017 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6789,VENDOR-772,GL-6101400,11.82046325,CENTRAL COAL & COKE CORP - Jan-2012 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6790,VENDOR-772,GL-6101400,72.60715195,CENTRAL COAL & COKE CORP - May-2016 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6791,VENDOR-772,GL-6101400,94.87751031,CENTRAL COAL & COKE CORP - Nov-2000 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6792,VENDOR-772,GL-6101400,32.17880263,CENTRAL COAL & COKE CORP - Jul-2001 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6793,VENDOR-772,GL-6101400,18.20449025,CENTRAL COAL & COKE CORP - Jan-2013 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6795,VENDOR-772,GL-6101400,15.18569309,CENTRAL COAL & COKE CORP - Oct-2014 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6798,VENDOR-772,GL-6101400,96.89613031,CENTRAL COAL & COKE CORP - Jan-2003 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6799,VENDOR-772,GL-6101400,53.93708408,CENTRAL COAL & COKE CORP - Aug-2010 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6800,VENDOR-772,GL-6101400,5.277750272,CENTRAL COAL & COKE CORP - Feb-2008 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6801,VENDOR-772,GL-6101400,34.04457296,CENTRAL COAL & COKE CORP - Oct-2015 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6802,VENDOR-772,GL-6101400,74.48154648,CENTRAL COAL & COKE CORP - Sep-2013 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6806,VENDOR-772,GL-6101400,93.9757349,CENTRAL COAL & COKE CORP - May-2011 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6807,VENDOR-772,GL-6101400,40.12860657,CENTRAL COAL & COKE CORP - Aug-2008 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6808,VENDOR-772,GL-6101400,10.07510866,CENTRAL COAL & COKE CORP - Sep-2004 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6809,VENDOR-772,GL-6101400,85.69160292,CENTRAL COAL & COKE CORP - Mar-2004 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6810,VENDOR-772,GL-6101400,53.22038499,CENTRAL COAL & COKE CORP - Apr-2002 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
6813,VENDOR-772,GL-6101400,96.71400942,CENTRAL COAL & COKE CORP - Jul-2019 - Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-323
